Request id,Pickup point,Status,Request timestamp,Request Date,Request hour,Time Slot,Drop timestamp
5283,Airport,No Cars Available,14-07-2016 21:39,14-07-2016,21,Night,NA
5274,Airport,No Cars Available,14-07-2016 21:40,14-07-2016,21,Night,NA
5301,Airport,No Cars Available,14-07-2016 21:48,14-07-2016,21,Night,NA
5296,Airport,No Cars Available,14-07-2016 21:49,14-07-2016,21,Night,NA
5299,Airport,No Cars Available,14-07-2016 21:49,14-07-2016,21,Night,NA
5293,Airport,No Cars Available,14-07-2016 21:50,14-07-2016,21,Night,NA
5292,Airport,No Cars Available,14-07-2016 21:52,14-07-2016,21,Night,NA
5302,Airport,No Cars Available,14-07-2016 21:53,14-07-2016,21,Night,NA
5303,Airport,No Cars Available,14-07-2016 21:54,14-07-2016,21,Night,NA
5298,Airport,No Cars Available,14-07-2016 21:54,14-07-2016,21,Night,NA
5304,Airport,No Cars Available,14-07-2016 21:56,14-07-2016,21,Night,NA
5305,Airport,No Cars Available,14-07-2016 21:56,14-07-2016,21,Night,NA
5308,Airport,No Cars Available,14-07-2016 21:58,14-07-2016,21,Night,NA
5309,Airport,No Cars Available,14-07-2016 21:58,14-07-2016,21,Night,NA
5312,Airport,No Cars Available,14-07-2016 21:58,14-07-2016,21,Night,NA
5311,Airport,No Cars Available,14-07-2016 22:00,14-07-2016,22,Night,NA
5306,Airport,No Cars Available,14-07-2016 22:01,14-07-2016,22,Night,NA
5307,Airport,No Cars Available,14-07-2016 22:03,14-07-2016,22,Night,NA
5310,Airport,No Cars Available,14-07-2016 22:04,14-07-2016,22,Night,NA
5315,Airport,No Cars Available,14-07-2016 22:05,14-07-2016,22,Night,NA
5314,Airport,No Cars Available,14-07-2016 22:05,14-07-2016,22,Night,NA
5322,Airport,No Cars Available,14-07-2016 22:06,14-07-2016,22,Night,NA
5316,Airport,No Cars Available,14-07-2016 22:06,14-07-2016,22,Night,NA
5319,Airport,No Cars Available,14-07-2016 22:08,14-07-2016,22,Night,NA
5317,Airport,No Cars Available,14-07-2016 22:09,14-07-2016,22,Night,NA
5323,Airport,No Cars Available,14-07-2016 22:13,14-07-2016,22,Night,NA
5320,Airport,No Cars Available,14-07-2016 22:13,14-07-2016,22,Night,NA
5324,Airport,No Cars Available,14-07-2016 22:14,14-07-2016,22,Night,NA
5329,Airport,No Cars Available,14-07-2016 22:15,14-07-2016,22,Night,NA
5330,Airport,No Cars Available,14-07-2016 22:19,14-07-2016,22,Night,NA
5331,Airport,No Cars Available,14-07-2016 22:20,14-07-2016,22,Night,NA
5333,Airport,No Cars Available,14-07-2016 22:22,14-07-2016,22,Night,NA
5332,City,No Cars Available,14-07-2016 22:22,14-07-2016,22,Night,NA
5334,City,No Cars Available,14-07-2016 22:23,14-07-2016,22,Night,NA
5339,City,No Cars Available,14-07-2016 22:28,14-07-2016,22,Night,NA
5343,City,No Cars Available,14-07-2016 22:35,14-07-2016,22,Night,NA
5346,Airport,No Cars Available,14-07-2016 22:46,14-07-2016,22,Night,NA
5353,Airport,No Cars Available,14-07-2016 22:54,14-07-2016,22,Night,NA
5351,City,No Cars Available,14-07-2016 22:54,14-07-2016,22,Night,NA
5356,Airport,No Cars Available,14-07-2016 23:06,14-07-2016,23,Night,NA
5355,City,No Cars Available,14-07-2016 23:10,14-07-2016,23,Night,NA
5363,Airport,No Cars Available,14-07-2016 23:19,14-07-2016,23,Night,NA
5362,Airport,No Cars Available,14-07-2016 23:22,14-07-2016,23,Night,NA
5361,Airport,No Cars Available,14-07-2016 23:22,14-07-2016,23,Night,NA
5365,City,No Cars Available,14-07-2016 23:24,14-07-2016,23,Night,NA
5372,City,No Cars Available,14-07-2016 23:38,14-07-2016,23,Night,NA
5369,Airport,No Cars Available,14-07-2016 23:39,14-07-2016,23,Night,NA
5371,Airport,No Cars Available,14-07-2016 23:41,14-07-2016,23,Night,NA
5375,Airport,No Cars Available,14-07-2016 23:42,14-07-2016,23,Night,NA
5376,City,No Cars Available,14-07-2016 23:43,14-07-2016,23,Night,NA
5378,Airport,No Cars Available,14-07-2016 23:52,14-07-2016,23,Night,NA
6765,Airport,No Cars Available,15-07-2016 00:09,15-07-2016,0,Late Night,NA
5388,Airport,No Cars Available,15-07-2016 00:19,15-07-2016,0,Late Night,NA
5387,City,No Cars Available,15-07-2016 00:19,15-07-2016,0,Late Night,NA
5389,Airport,No Cars Available,15-07-2016 00:20,15-07-2016,0,Late Night,NA
5386,City,No Cars Available,15-07-2016 00:20,15-07-2016,0,Late Night,NA
5390,Airport,No Cars Available,15-07-2016 00:26,15-07-2016,0,Late Night,NA
5391,City,No Cars Available,15-07-2016 00:26,15-07-2016,0,Late Night,NA
5393,Airport,No Cars Available,15-07-2016 00:30,15-07-2016,0,Late Night,NA
5397,City,No Cars Available,15-07-2016 00:52,15-07-2016,0,Late Night,NA
5395,Airport,No Cars Available,15-07-2016 00:53,15-07-2016,0,Late Night,NA
5398,City,No Cars Available,15-07-2016 01:02,15-07-2016,1,Late Night,NA
5401,City,No Cars Available,15-07-2016 01:04,15-07-2016,1,Late Night,NA
5403,Airport,No Cars Available,15-07-2016 01:14,15-07-2016,1,Late Night,NA
5405,Airport,No Cars Available,15-07-2016 01:20,15-07-2016,1,Late Night,NA
5406,City,No Cars Available,15-07-2016 01:27,15-07-2016,1,Late Night,NA
5407,Airport,No Cars Available,15-07-2016 01:31,15-07-2016,1,Late Night,NA
5408,City,No Cars Available,15-07-2016 01:37,15-07-2016,1,Late Night,NA
5411,Airport,No Cars Available,15-07-2016 01:43,15-07-2016,1,Late Night,NA
5412,Airport,No Cars Available,15-07-2016 01:49,15-07-2016,1,Late Night,NA
5413,Airport,No Cars Available,15-07-2016 01:50,15-07-2016,1,Late Night,NA
5414,Airport,No Cars Available,15-07-2016 01:51,15-07-2016,1,Late Night,NA
5415,City,No Cars Available,15-07-2016 01:51,15-07-2016,1,Late Night,NA
5416,City,No Cars Available,15-07-2016 01:53,15-07-2016,1,Late Night,NA
5417,Airport,No Cars Available,15-07-2016 01:59,15-07-2016,1,Late Night,NA
5420,Airport,No Cars Available,15-07-2016 02:09,15-07-2016,2,Late Night,NA
5427,City,No Cars Available,15-07-2016 02:20,15-07-2016,2,Late Night,NA
5426,Airport,No Cars Available,15-07-2016 02:22,15-07-2016,2,Late Night,NA
5429,Airport,No Cars Available,15-07-2016 02:38,15-07-2016,2,Late Night,NA
5433,City,No Cars Available,15-07-2016 02:41,15-07-2016,2,Late Night,NA
5432,Airport,No Cars Available,15-07-2016 02:42,15-07-2016,2,Late Night,NA
5438,City,No Cars Available,15-07-2016 02:59,15-07-2016,2,Late Night,NA
5436,City,No Cars Available,15-07-2016 02:59,15-07-2016,2,Late Night,NA
5443,City,No Cars Available,15-07-2016 03:03,15-07-2016,3,Late Night,NA
5441,City,No Cars Available,15-07-2016 03:06,15-07-2016,3,Late Night,NA
5445,Airport,No Cars Available,15-07-2016 03:07,15-07-2016,3,Late Night,NA
5442,Airport,No Cars Available,15-07-2016 03:08,15-07-2016,3,Late Night,NA
5439,City,No Cars Available,15-07-2016 03:13,15-07-2016,3,Late Night,NA
5449,City,No Cars Available,15-07-2016 03:18,15-07-2016,3,Late Night,NA
5447,City,No Cars Available,15-07-2016 03:19,15-07-2016,3,Late Night,NA
5450,City,No Cars Available,15-07-2016 03:21,15-07-2016,3,Late Night,NA
5451,Airport,No Cars Available,15-07-2016 03:25,15-07-2016,3,Late Night,NA
5446,City,No Cars Available,15-07-2016 03:25,15-07-2016,3,Late Night,NA
5452,Airport,No Cars Available,15-07-2016 03:28,15-07-2016,3,Late Night,NA
5456,Airport,No Cars Available,15-07-2016 03:45,15-07-2016,3,Late Night,NA
5454,Airport,No Cars Available,15-07-2016 03:47,15-07-2016,3,Late Night,NA
5458,Airport,No Cars Available,15-07-2016 04:00,15-07-2016,4,Early Morning,NA
5459,Airport,No Cars Available,15-07-2016 04:03,15-07-2016,4,Early Morning,NA
5461,Airport,No Cars Available,15-07-2016 04:10,15-07-2016,4,Early Morning,NA
5462,Airport,No Cars Available,15-07-2016 04:20,15-07-2016,4,Early Morning,NA
5463,Airport,No Cars Available,15-07-2016 04:20,15-07-2016,4,Early Morning,NA
5464,City,No Cars Available,15-07-2016 04:21,15-07-2016,4,Early Morning,NA
5465,Airport,No Cars Available,15-07-2016 04:29,15-07-2016,4,Early Morning,NA
5466,Airport,No Cars Available,15-07-2016 04:31,15-07-2016,4,Early Morning,NA
5468,City,No Cars Available,15-07-2016 04:37,15-07-2016,4,Early Morning,NA
5467,City,No Cars Available,15-07-2016 04:42,15-07-2016,4,Early Morning,NA
5490,City,No Cars Available,15-07-2016 04:50,15-07-2016,4,Early Morning,NA
5483,Airport,No Cars Available,15-07-2016 04:51,15-07-2016,4,Early Morning,NA
5482,City,No Cars Available,15-07-2016 04:51,15-07-2016,4,Early Morning,NA
5485,Airport,No Cars Available,15-07-2016 04:54,15-07-2016,4,Early Morning,NA
5491,City,No Cars Available,15-07-2016 04:56,15-07-2016,4,Early Morning,NA
5492,City,No Cars Available,15-07-2016 05:01,15-07-2016,5,Early Morning,NA
5504,City,No Cars Available,15-07-2016 05:05,15-07-2016,5,Early Morning,NA
5507,City,No Cars Available,15-07-2016 05:07,15-07-2016,5,Early Morning,NA
5509,City,No Cars Available,15-07-2016 05:08,15-07-2016,5,Early Morning,NA
5516,City,No Cars Available,15-07-2016 05:09,15-07-2016,5,Early Morning,NA
5527,City,No Cars Available,15-07-2016 05:17,15-07-2016,5,Early Morning,NA
5530,City,No Cars Available,15-07-2016 05:19,15-07-2016,5,Early Morning,NA
5528,City,No Cars Available,15-07-2016 05:19,15-07-2016,5,Early Morning,NA
5523,City,No Cars Available,15-07-2016 05:20,15-07-2016,5,Early Morning,NA
5532,City,No Cars Available,15-07-2016 05:22,15-07-2016,5,Early Morning,NA
5539,City,No Cars Available,15-07-2016 05:25,15-07-2016,5,Early Morning,NA
5542,City,No Cars Available,15-07-2016 05:28,15-07-2016,5,Early Morning,NA
5541,City,No Cars Available,15-07-2016 05:28,15-07-2016,5,Early Morning,NA
5546,City,No Cars Available,15-07-2016 05:33,15-07-2016,5,Early Morning,NA
5550,City,No Cars Available,15-07-2016 05:33,15-07-2016,5,Early Morning,NA
5561,City,No Cars Available,15-07-2016 05:40,15-07-2016,5,Early Morning,NA
5562,Airport,No Cars Available,15-07-2016 05:43,15-07-2016,5,Early Morning,NA
5563,City,No Cars Available,15-07-2016 05:45,15-07-2016,5,Early Morning,NA
5567,City,No Cars Available,15-07-2016 05:48,15-07-2016,5,Early Morning,NA
5571,City,No Cars Available,15-07-2016 05:52,15-07-2016,5,Early Morning,NA
5589,City,No Cars Available,15-07-2016 05:54,15-07-2016,5,Early Morning,NA
5574,City,No Cars Available,15-07-2016 05:55,15-07-2016,5,Early Morning,NA
5579,City,No Cars Available,15-07-2016 05:56,15-07-2016,5,Early Morning,NA
5588,City,No Cars Available,15-07-2016 05:58,15-07-2016,5,Early Morning,NA
5593,City,No Cars Available,15-07-2016 06:02,15-07-2016,6,Early Morning,NA
5599,City,No Cars Available,15-07-2016 06:09,15-07-2016,6,Early Morning,NA
5601,Airport,No Cars Available,15-07-2016 06:09,15-07-2016,6,Early Morning,NA
5595,City,No Cars Available,15-07-2016 06:10,15-07-2016,6,Early Morning,NA
5602,City,No Cars Available,15-07-2016 06:10,15-07-2016,6,Early Morning,NA
5592,City,No Cars Available,15-07-2016 06:10,15-07-2016,6,Early Morning,NA
5610,City,No Cars Available,15-07-2016 06:16,15-07-2016,6,Early Morning,NA
5607,City,No Cars Available,15-07-2016 06:18,15-07-2016,6,Early Morning,NA
5616,City,No Cars Available,15-07-2016 06:21,15-07-2016,6,Early Morning,NA
5611,City,No Cars Available,15-07-2016 06:21,15-07-2016,6,Early Morning,NA
5624,City,No Cars Available,15-07-2016 06:29,15-07-2016,6,Early Morning,NA
5625,City,No Cars Available,15-07-2016 06:31,15-07-2016,6,Early Morning,NA
5620,City,No Cars Available,15-07-2016 06:34,15-07-2016,6,Early Morning,NA
5633,City,No Cars Available,15-07-2016 06:41,15-07-2016,6,Early Morning,NA
5670,City,No Cars Available,15-07-2016 06:57,15-07-2016,6,Early Morning,NA
5657,City,No Cars Available,15-07-2016 07:01,15-07-2016,7,Early Morning,NA
5669,City,No Cars Available,15-07-2016 07:02,15-07-2016,7,Early Morning,NA
5658,City,No Cars Available,15-07-2016 07:03,15-07-2016,7,Early Morning,NA
5667,City,No Cars Available,15-07-2016 07:07,15-07-2016,7,Early Morning,NA
5680,City,No Cars Available,15-07-2016 07:08,15-07-2016,7,Early Morning,NA
5684,City,No Cars Available,15-07-2016 07:19,15-07-2016,7,Early Morning,NA
5695,City,No Cars Available,15-07-2016 07:26,15-07-2016,7,Early Morning,NA
5692,Airport,No Cars Available,15-07-2016 07:27,15-07-2016,7,Early Morning,NA
5693,City,No Cars Available,15-07-2016 07:27,15-07-2016,7,Early Morning,NA
5722,City,No Cars Available,15-07-2016 07:39,15-07-2016,7,Early Morning,NA
5712,City,No Cars Available,15-07-2016 07:39,15-07-2016,7,Early Morning,NA
5721,City,No Cars Available,15-07-2016 07:41,15-07-2016,7,Early Morning,NA
5727,City,No Cars Available,15-07-2016 07:41,15-07-2016,7,Early Morning,NA
5725,City,No Cars Available,15-07-2016 07:42,15-07-2016,7,Early Morning,NA
5726,City,No Cars Available,15-07-2016 07:46,15-07-2016,7,Early Morning,NA
5739,City,No Cars Available,15-07-2016 07:50,15-07-2016,7,Early Morning,NA
5744,City,No Cars Available,15-07-2016 07:55,15-07-2016,7,Early Morning,NA
5745,City,No Cars Available,15-07-2016 07:58,15-07-2016,7,Early Morning,NA
5747,City,No Cars Available,15-07-2016 07:58,15-07-2016,7,Early Morning,NA
5743,City,No Cars Available,15-07-2016 07:59,15-07-2016,7,Early Morning,NA
5758,City,No Cars Available,15-07-2016 08:06,15-07-2016,8,Morning,NA
5770,Airport,No Cars Available,15-07-2016 08:16,15-07-2016,8,Morning,NA
5762,City,No Cars Available,15-07-2016 08:23,15-07-2016,8,Morning,NA
5773,City,No Cars Available,15-07-2016 08:24,15-07-2016,8,Morning,NA
5776,City,No Cars Available,15-07-2016 08:25,15-07-2016,8,Morning,NA
5777,City,No Cars Available,15-07-2016 08:27,15-07-2016,8,Morning,NA
5779,City,No Cars Available,15-07-2016 08:27,15-07-2016,8,Morning,NA
5797,City,No Cars Available,15-07-2016 08:39,15-07-2016,8,Morning,NA
5803,City,No Cars Available,15-07-2016 08:40,15-07-2016,8,Morning,NA
5796,City,No Cars Available,15-07-2016 08:40,15-07-2016,8,Morning,NA
5804,City,No Cars Available,15-07-2016 08:42,15-07-2016,8,Morning,NA
5813,City,No Cars Available,15-07-2016 08:46,15-07-2016,8,Morning,NA
5810,City,No Cars Available,15-07-2016 08:46,15-07-2016,8,Morning,NA
5818,City,No Cars Available,15-07-2016 08:49,15-07-2016,8,Morning,NA
5819,City,No Cars Available,15-07-2016 08:49,15-07-2016,8,Morning,NA
5837,City,No Cars Available,15-07-2016 08:59,15-07-2016,8,Morning,NA
5829,City,No Cars Available,15-07-2016 09:01,15-07-2016,9,Morning,NA
5845,City,No Cars Available,15-07-2016 09:06,15-07-2016,9,Morning,NA
5841,City,No Cars Available,15-07-2016 09:07,15-07-2016,9,Morning,NA
5852,City,No Cars Available,15-07-2016 09:07,15-07-2016,9,Morning,NA
5840,City,No Cars Available,15-07-2016 09:07,15-07-2016,9,Morning,NA
5859,City,No Cars Available,15-07-2016 09:11,15-07-2016,9,Morning,NA
5858,City,No Cars Available,15-07-2016 09:14,15-07-2016,9,Morning,NA
5863,City,No Cars Available,15-07-2016 09:15,15-07-2016,9,Morning,NA
5882,City,No Cars Available,15-07-2016 09:32,15-07-2016,9,Morning,NA
5885,City,No Cars Available,15-07-2016 09:34,15-07-2016,9,Morning,NA
5881,City,No Cars Available,15-07-2016 09:36,15-07-2016,9,Morning,NA
5889,City,No Cars Available,15-07-2016 09:38,15-07-2016,9,Morning,NA
5909,City,No Cars Available,15-07-2016 10:00,15-07-2016,10,Morning,NA
5922,City,No Cars Available,15-07-2016 10:07,15-07-2016,10,Morning,NA
5931,City,No Cars Available,15-07-2016 10:10,15-07-2016,10,Morning,NA
5930,City,No Cars Available,15-07-2016 10:12,15-07-2016,10,Morning,NA
5934,Airport,No Cars Available,15-07-2016 10:12,15-07-2016,10,Morning,NA
5939,City,No Cars Available,15-07-2016 10:18,15-07-2016,10,Morning,NA
5937,City,No Cars Available,15-07-2016 10:20,15-07-2016,10,Morning,NA
5941,City,No Cars Available,15-07-2016 10:23,15-07-2016,10,Morning,NA
5946,City,No Cars Available,15-07-2016 10:28,15-07-2016,10,Morning,NA
5943,City,No Cars Available,15-07-2016 10:29,15-07-2016,10,Morning,NA
5954,City,No Cars Available,15-07-2016 10:44,15-07-2016,10,Morning,NA
5951,City,No Cars Available,15-07-2016 10:49,15-07-2016,10,Morning,NA
5959,City,No Cars Available,15-07-2016 10:53,15-07-2016,10,Morning,NA
5969,City,No Cars Available,15-07-2016 10:55,15-07-2016,10,Morning,NA
5965,City,No Cars Available,15-07-2016 10:57,15-07-2016,10,Morning,NA
5963,City,No Cars Available,15-07-2016 10:58,15-07-2016,10,Morning,NA
5968,City,No Cars Available,15-07-2016 11:08,15-07-2016,11,Morning,NA
5974,City,No Cars Available,15-07-2016 11:14,15-07-2016,11,Morning,NA
5975,City,No Cars Available,15-07-2016 11:15,15-07-2016,11,Morning,NA
5982,City,No Cars Available,15-07-2016 11:38,15-07-2016,11,Morning,NA
5985,City,No Cars Available,15-07-2016 11:41,15-07-2016,11,Morning,NA
5984,City,No Cars Available,15-07-2016 11:44,15-07-2016,11,Morning,NA
5995,City,No Cars Available,15-07-2016 11:52,15-07-2016,11,Morning,NA
5991,City,No Cars Available,15-07-2016 11:52,15-07-2016,11,Morning,NA
5997,City,No Cars Available,15-07-2016 11:54,15-07-2016,11,Morning,NA
5993,City,No Cars Available,15-07-2016 11:56,15-07-2016,11,Morning,NA
5999,City,No Cars Available,15-07-2016 12:00,15-07-2016,12,Afternoon,NA
5998,Airport,No Cars Available,15-07-2016 12:05,15-07-2016,12,Afternoon,NA
6005,City,No Cars Available,15-07-2016 12:12,15-07-2016,12,Afternoon,NA
6008,City,No Cars Available,15-07-2016 12:14,15-07-2016,12,Afternoon,NA
6011,City,No Cars Available,15-07-2016 12:21,15-07-2016,12,Afternoon,NA
6015,City,No Cars Available,15-07-2016 12:28,15-07-2016,12,Afternoon,NA
6012,Airport,No Cars Available,15-07-2016 12:29,15-07-2016,12,Afternoon,NA
6018,City,No Cars Available,15-07-2016 12:34,15-07-2016,12,Afternoon,NA
6019,City,No Cars Available,15-07-2016 12:40,15-07-2016,12,Afternoon,NA
6023,City,No Cars Available,15-07-2016 12:42,15-07-2016,12,Afternoon,NA
6025,City,No Cars Available,15-07-2016 12:45,15-07-2016,12,Afternoon,NA
6022,City,No Cars Available,15-07-2016 12:50,15-07-2016,12,Afternoon,NA
6029,City,No Cars Available,15-07-2016 12:51,15-07-2016,12,Afternoon,NA
6028,Airport,No Cars Available,15-07-2016 12:52,15-07-2016,12,Afternoon,NA
6034,City,No Cars Available,15-07-2016 12:57,15-07-2016,12,Afternoon,NA
6036,City,No Cars Available,15-07-2016 13:04,15-07-2016,13,Afternoon,NA
6040,City,No Cars Available,15-07-2016 13:09,15-07-2016,13,Afternoon,NA
6041,Airport,No Cars Available,15-07-2016 13:10,15-07-2016,13,Afternoon,NA
6038,City,No Cars Available,15-07-2016 13:10,15-07-2016,13,Afternoon,NA
6043,City,No Cars Available,15-07-2016 13:14,15-07-2016,13,Afternoon,NA
6044,City,No Cars Available,15-07-2016 13:17,15-07-2016,13,Afternoon,NA
6047,City,No Cars Available,15-07-2016 13:25,15-07-2016,13,Afternoon,NA
6048,City,No Cars Available,15-07-2016 13:29,15-07-2016,13,Afternoon,NA
6051,City,No Cars Available,15-07-2016 13:30,15-07-2016,13,Afternoon,NA
6052,City,No Cars Available,15-07-2016 13:34,15-07-2016,13,Afternoon,NA
6054,City,No Cars Available,15-07-2016 13:35,15-07-2016,13,Afternoon,NA
6053,City,No Cars Available,15-07-2016 13:35,15-07-2016,13,Afternoon,NA
6061,City,No Cars Available,15-07-2016 13:41,15-07-2016,13,Afternoon,NA
6059,Airport,No Cars Available,15-07-2016 13:44,15-07-2016,13,Afternoon,NA
6060,City,No Cars Available,15-07-2016 13:44,15-07-2016,13,Afternoon,NA
6065,City,No Cars Available,15-07-2016 13:57,15-07-2016,13,Afternoon,NA
6068,City,No Cars Available,15-07-2016 13:58,15-07-2016,13,Afternoon,NA
6071,City,No Cars Available,15-07-2016 14:00,15-07-2016,14,Afternoon,NA
6070,City,No Cars Available,15-07-2016 14:04,15-07-2016,14,Afternoon,NA
6072,City,No Cars Available,15-07-2016 14:05,15-07-2016,14,Afternoon,NA
6069,City,No Cars Available,15-07-2016 14:06,15-07-2016,14,Afternoon,NA
6077,City,No Cars Available,15-07-2016 14:10,15-07-2016,14,Afternoon,NA
6075,City,No Cars Available,15-07-2016 14:10,15-07-2016,14,Afternoon,NA
6078,City,No Cars Available,15-07-2016 14:18,15-07-2016,14,Afternoon,NA
6084,City,No Cars Available,15-07-2016 14:21,15-07-2016,14,Afternoon,NA
6085,City,No Cars Available,15-07-2016 14:23,15-07-2016,14,Afternoon,NA
6083,City,No Cars Available,15-07-2016 14:26,15-07-2016,14,Afternoon,NA
6094,City,No Cars Available,15-07-2016 14:35,15-07-2016,14,Afternoon,NA
6097,City,No Cars Available,15-07-2016 14:36,15-07-2016,14,Afternoon,NA
6092,Airport,No Cars Available,15-07-2016 14:38,15-07-2016,14,Afternoon,NA
6096,City,No Cars Available,15-07-2016 14:38,15-07-2016,14,Afternoon,NA
6095,City,No Cars Available,15-07-2016 14:40,15-07-2016,14,Afternoon,NA
6099,City,No Cars Available,15-07-2016 14:41,15-07-2016,14,Afternoon,NA
6109,City,No Cars Available,15-07-2016 15:01,15-07-2016,15,Afternoon,NA
6105,City,No Cars Available,15-07-2016 15:02,15-07-2016,15,Afternoon,NA
6110,City,No Cars Available,15-07-2016 15:05,15-07-2016,15,Afternoon,NA
6104,City,No Cars Available,15-07-2016 15:08,15-07-2016,15,Afternoon,NA
6115,Airport,No Cars Available,15-07-2016 15:12,15-07-2016,15,Afternoon,NA
6119,City,No Cars Available,15-07-2016 15:24,15-07-2016,15,Afternoon,NA
6121,City,No Cars Available,15-07-2016 15:27,15-07-2016,15,Afternoon,NA
6126,City,No Cars Available,15-07-2016 15:28,15-07-2016,15,Afternoon,NA
6123,City,No Cars Available,15-07-2016 15:29,15-07-2016,15,Afternoon,NA
6125,City,No Cars Available,15-07-2016 15:32,15-07-2016,15,Afternoon,NA
6127,City,No Cars Available,15-07-2016 15:34,15-07-2016,15,Afternoon,NA
6130,City,No Cars Available,15-07-2016 15:37,15-07-2016,15,Afternoon,NA
6128,City,No Cars Available,15-07-2016 15:38,15-07-2016,15,Afternoon,NA
6135,City,No Cars Available,15-07-2016 15:42,15-07-2016,15,Afternoon,NA
6134,City,No Cars Available,15-07-2016 15:46,15-07-2016,15,Afternoon,NA
6136,City,No Cars Available,15-07-2016 15:46,15-07-2016,15,Afternoon,NA
6137,Airport,No Cars Available,15-07-2016 15:50,15-07-2016,15,Afternoon,NA
6138,City,No Cars Available,15-07-2016 15:52,15-07-2016,15,Afternoon,NA
6143,City,No Cars Available,15-07-2016 15:54,15-07-2016,15,Afternoon,NA
6144,City,No Cars Available,15-07-2016 16:07,15-07-2016,16,Evening,NA
6149,City,No Cars Available,15-07-2016 16:18,15-07-2016,16,Evening,NA
6146,Airport,No Cars Available,15-07-2016 16:19,15-07-2016,16,Evening,NA
6148,City,No Cars Available,15-07-2016 16:20,15-07-2016,16,Evening,NA
6155,City,No Cars Available,15-07-2016 16:24,15-07-2016,16,Evening,NA
6151,City,No Cars Available,15-07-2016 16:25,15-07-2016,16,Evening,NA
6154,City,No Cars Available,15-07-2016 16:25,15-07-2016,16,Evening,NA
6156,City,No Cars Available,15-07-2016 16:32,15-07-2016,16,Evening,NA
6162,City,No Cars Available,15-07-2016 16:37,15-07-2016,16,Evening,NA
6163,City,No Cars Available,15-07-2016 16:37,15-07-2016,16,Evening,NA
6161,City,No Cars Available,15-07-2016 16:38,15-07-2016,16,Evening,NA
6168,City,No Cars Available,15-07-2016 16:41,15-07-2016,16,Evening,NA
6169,City,No Cars Available,15-07-2016 16:42,15-07-2016,16,Evening,NA
6164,City,No Cars Available,15-07-2016 16:43,15-07-2016,16,Evening,NA
6165,City,No Cars Available,15-07-2016 16:43,15-07-2016,16,Evening,NA
6170,City,No Cars Available,15-07-2016 16:44,15-07-2016,16,Evening,NA
6166,City,No Cars Available,15-07-2016 16:46,15-07-2016,16,Evening,NA
6172,City,No Cars Available,15-07-2016 16:47,15-07-2016,16,Evening,NA
6171,City,No Cars Available,15-07-2016 16:51,15-07-2016,16,Evening,NA
6174,City,No Cars Available,15-07-2016 16:53,15-07-2016,16,Evening,NA
6177,City,No Cars Available,15-07-2016 17:00,15-07-2016,17,Evening,NA
6181,Airport,No Cars Available,15-07-2016 17:05,15-07-2016,17,Evening,NA
6178,City,No Cars Available,15-07-2016 17:06,15-07-2016,17,Evening,NA
6186,Airport,No Cars Available,15-07-2016 17:08,15-07-2016,17,Evening,NA
6184,Airport,No Cars Available,15-07-2016 17:08,15-07-2016,17,Evening,NA
6185,Airport,No Cars Available,15-07-2016 17:11,15-07-2016,17,Evening,NA
6195,City,No Cars Available,15-07-2016 17:13,15-07-2016,17,Evening,NA
6194,Airport,No Cars Available,15-07-2016 17:14,15-07-2016,17,Evening,NA
6183,Airport,No Cars Available,15-07-2016 17:14,15-07-2016,17,Evening,NA
6201,Airport,No Cars Available,15-07-2016 17:15,15-07-2016,17,Evening,NA
6188,Airport,No Cars Available,15-07-2016 17:16,15-07-2016,17,Evening,NA
6189,Airport,No Cars Available,15-07-2016 17:16,15-07-2016,17,Evening,NA
6206,Airport,No Cars Available,15-07-2016 17:22,15-07-2016,17,Evening,NA
6202,Airport,No Cars Available,15-07-2016 17:22,15-07-2016,17,Evening,NA
6200,Airport,No Cars Available,15-07-2016 17:22,15-07-2016,17,Evening,NA
6204,Airport,No Cars Available,15-07-2016 17:26,15-07-2016,17,Evening,NA
6207,Airport,No Cars Available,15-07-2016 17:27,15-07-2016,17,Evening,NA
6212,Airport,No Cars Available,15-07-2016 17:28,15-07-2016,17,Evening,NA
6222,Airport,No Cars Available,15-07-2016 17:28,15-07-2016,17,Evening,NA
6225,Airport,No Cars Available,15-07-2016 17:32,15-07-2016,17,Evening,NA
6218,Airport,No Cars Available,15-07-2016 17:34,15-07-2016,17,Evening,NA
6210,Airport,No Cars Available,15-07-2016 17:35,15-07-2016,17,Evening,NA
6215,Airport,No Cars Available,15-07-2016 17:35,15-07-2016,17,Evening,NA
6224,City,No Cars Available,15-07-2016 17:35,15-07-2016,17,Evening,NA
6220,Airport,No Cars Available,15-07-2016 17:36,15-07-2016,17,Evening,NA
6216,Airport,No Cars Available,15-07-2016 17:37,15-07-2016,17,Evening,NA
6223,Airport,No Cars Available,15-07-2016 17:37,15-07-2016,17,Evening,NA
6211,Airport,No Cars Available,15-07-2016 17:37,15-07-2016,17,Evening,NA
6219,Airport,No Cars Available,15-07-2016 17:39,15-07-2016,17,Evening,NA
6227,City,No Cars Available,15-07-2016 17:42,15-07-2016,17,Evening,NA
6238,Airport,No Cars Available,15-07-2016 17:44,15-07-2016,17,Evening,NA
6230,Airport,No Cars Available,15-07-2016 17:44,15-07-2016,17,Evening,NA
6244,Airport,No Cars Available,15-07-2016 17:46,15-07-2016,17,Evening,NA
